"";"AAPL";"AXP";"BA";"CAT";"CSCO";"CVX";"DD";"DIS";"GE";"GS";"HD";"IBM";"INTC";"JNJ";"JPM";"KO";"MCD";"MMM";"MRK";"MSFT";"NKE";"PFE";"PG";"TRV";"UNH";"UTX";"V";"VZ";"WMT";"XOM"
"2010-09-15";36,4124;38,3072;56,59074;64,36396;19,42035;68,1824;37,24947;31,97156;13,89653;143,7523;26,93077;118,51526;16,04418;52,81543;36,37146;25,23035;64,6964;75,70223;30,71778;22,18717;35,99813;14,62821;52,61832;46,77802;32,06742;61,55025;16,64182;24,89079;47,26433;54,25685
"2010-09-16";37,26806;38,41035;56,45543;64,24796;19,72618;68,04468;37,63992;31,93417;13,9051;143,44136;26,93977;118,73502;16,25844;53,02306;36,38034;25,2699;64,77435;76,03339;30,65047;22,37265;36,03575;14,5435;52,61832;46,96517;32,03934;61,78466;16,50903;25,07434;47,52363;54,23016
"2010-09-17";37,10636;38,79483;56,78921;65,30091;19,66322;67,53681;38,1345;32,29866;13,95651;142,26352;26,8858;119,21117;16,12131;53,26529;35,55492;25,29187;64,35868;77,03584;30,56633;22,27549;36,32727;14,45033;52,49778;46,93843;31,93641;62,68624;16,53559;25,28183;47,39845;54,06116
"2010-09-20";38,1655;40,4359;57,48386;66,70187;19,56427;68,77634;38,70717;32,61641;14,17926;143,1304;27,56941;120,67624;16,22416;53,71515;36,55785;25,47202;65,04279;78,23518;30,74302;22,46097;36,84919;14,63668;52,89386;47,73158;32,685;63,44356;16,97499;25,60902;47,87234;54,74605
"2010-09-21";38,23827;40,11706;57,94394;68,1653;19,46533;68,64722;38,89806;32,24258;14,15356;142,65927;27,80328;120,85022;16,40414;53,58538;36,02532;25,53354;65,38918;77,46545;30,89446;22,21366;36,52945;14,51809;52,97135;47,17014;32,99379;63,65092;16,88567;25,79257;47,89917;54,73716
"2010-09-22";38,77458;40,12644;57,64624;67,97791;19,49231;68,21683;38,71584;31,76595;14,13643;139,52153;27,77629;121,39048;16,29272;53,61134;35,44842;25,58627;65,06011;77,53706;31,09638;21,73671;36,35078;14,58585;53,20383;46,63543;33,38679;63,63289;17,04984;25,84843;48,1227;54,6571
"2010-09-23";38,93224;39,72321;56,51857;68,04929;19,36638;67,60567;38,54231;30,95288;13,82799;136,54396;27,74032;120,56637;16,26701;53,47292;34,70288;25,42808;64,63579;76,55251;30,84398;21,57773;36,52005;14,43339;52,71304;46,69781;33,16222;62,92966;17,13675;25,67286;47,9707;54,39027
"2010-09-24";39,39039;40,44528;58,27773;71,14569;19,8701;68,96571;39,54882;31,38278;14,27351;138,77713;28,45991;122,80061;16,64412;53,7584;35,27979;25,75763;65,03413;77,83241;31,4161;21,88686;37,41342;14,73832;53,07468;47,33946;33,43358;64,46233;17,47234;26,04795;48,35518;54,92394
"2010-09-27";39,23409;40,73598;57,63721;70,97614;19,88809;68,93128;39,30587;31,11176;14,07645;137,57103;28,42393;123,29506;16,48985;53,66324;34,68513;25,74885;64,73971;77,14324;31,23942;21,8427;37,19713;14,5435;52,55805;46,48393;33,078;63,93041;17,62444;26,22351;47,81869;54,88836
"2010-09-28";38,65465;40,97042;58,20555;71,09215;19,66322;69,6199;39,62691;31,04634;14,08502;136,63818;28,61282;123,51482;16,72125;54,00929;34,56975;25,96855;64,62713;77,90402;31,34038;21,79854;37,91653;14,76373;52,19641;46,95625;32,78793;64,55249;17,68963;26,11179;48,1227;55,19967
"2010-09-29";38,72338;40,33274;59,51365;71,37769;19,67221;69,96421;38,63775;30,85008;14,01648;136,08224;28,61282;124,05507;16,48985;53,90548;34,09048;25,81915;64,47125;78,02037;31,231;21,63955;37,58269;14,73832;51,87783;46,33243;32,93764;64,45332;17,96486;26,06391;47,70245;54,78163
"2010-09-30";38,23557;39,41375;60,02787;70,20874;19,6992;69,76624;38,71584;30,93419;13,92224;136,23302;28,49589;122,82807;16,45557;53,60268;33,77984;25,71369;64,52322;77,60866;30,97018;21,63072;37,68143;14,5435;51,63674;46,43046;32,85343;64,21891;17,92865;26,00804;47,85446;54,95952
"2010-10-01";38,06983;39,17931;60,28949;69,79827;19,70819;70,54093;38,91541;31,15849;14,01648;139,17288;28,62182;124,20158;16,55841;53,42101;34,4455;25,97733;64,87826;78,42314;30,7935;21,53356;37,73315;14,55197;51,80033;46,44828;33,15286;64,12875;17,7017;26,24745;47,7114;55,62661
"2010-10-04";37,54699;36,61924;59,83842;68,95055;19,57327;69,99004;38,54231;30,97157;13,79372;138,10814;28,48689;123,84447;16,17274;53,3518;34,61435;25,87188;64,90424;77,59971;30,72619;21,11844;37,55918;14,31481;51,62812;46,44828;32,32006;63,58781;17,68239;26,35918;47,89917;55,3153
"2010-10-05";38,93493;35,89717;61,88626;70,85122;19,78015;71,78046;39,71368;31,61642;14,14499;140,93494;28,54986;126,05124;16,41271;54,32938;35,22754;26,21461;65,65763;79,53299;31,14687;21,50707;38,22686;14,59433;52,36862;47,11666;32,816;65,37292;18,10489;26,79012;48,28365;56,26702
"2010-10-06";38,96862;35,8218;61,86822;70,56567;20,059;72,21085;39,80044;31,51362;14,47913;142,13161;28,54986;126,21606;16,54984;54,68408;35,4586;26,27613;65,43248;80,45487;31,13845;21,57773;38,23156;14,61974;52,41167;47,07211;31,76798;65,69749;17,9214;27,01525;48,78437;56,87185
"2010-10-07";38,97266;35,63336;61,75996;70,26228;20,13996;71,89236;40,11281;31,69119;14,60764;142,38602;28,54986;127,02185;16,62698;54,69273;35,1209;26,11794;65,69227;79,56879;30,88605;21,66605;38,0811;14,72138;52,3514;46,88496;32,13292;65,61634;17,77172;26,66703;48,60554;56,7918
"2010-10-08";39,62621;35,79354;62,45461;71,71678;20,22091;72,25389;40,48591;32,25193;14,66761;143,84654;28,68478;127,14089;16,72982;54,70138;34,93428;26,10476;65,9001;79,8015;31,05432;21,70138;38,5748;14,78914;53,26411;47,0632;32,14227;65,73355;17,86587;26,58605;48,65025;57,26321
"2010-10-11";39,80004;35,74643;63,14022;71,36877;20,21192;72,05591;39,99133;32,308;14,53053;143,41309;28,59483;127,88258;16,76411;54,76194;35,30752;26,17067;65,45845;78,98701;31,01225;21,71905;38,54659;14,72138;53,5052;47,18796;32,42299;65,75158;17,93589;26,74801;48,82907;57,41442
"2010-10-12";40,22854;36,31174;63,34771;70,79768;20,34684;72,16781;40,16487;32,22389;14,72759;146,24933;28,25303;128,05656;16,94409;54,75329;35,90295;26,18825;65,4498;78,89751;30,82715;21,93102;38,50427;14,80608;53,40187;47,07211;32,76921;65,79666;17,92623;26,3512;48,21211;57,54783
"2010-10-13";40,44414;36,9901;64,47538;71,64539;20,85057;72,02148;40,6768;32,62576;14,80469;145,79703;27,88423;128,5327;16,48985;55,00418;35,40528;26,33764;65,59702;79,7836;31,26466;22,38148;38,5654;15,01784;53,92711;47,5979;33,04993;66,87855;18,57568;26,08397;48,1227;57,85025
"2010-10-14";40,73655;37,1597;64,37614;71,30631;20,75162;72,21946;40,33841;32,56968;14,70188;142,8383;27,71333;129,56741;16,55841;55,14259;34,40995;26,32446;66,71411;79,72095;31,25624;22,28432;38,44785;14,95855;54,07349;47,64246;33,48037;66,8515;18,63121;26,27022;47,61304;58,08151
"2010-10-15";42,41151;36,82994;63,24848;71,16354;21,01248;71,96983;40,49459;32,59772;13,96507;141,99026;27,61439;129,16452;16,55841;54,99552;33,01471;26,33764;67,09514;79,7836;31,08797;22,55813;38,556;15,03478;54,03904;47,79396;33,66751;66,80642;18,73502;26,26213;47,70245;57,98367
"2010-10-18";42,85079;37,26334;63,35674;71,60078;20,95851;72,71871;40,87637;32,47623;13,92224;144,82649;27,46147;130,78525;16,44699;55,24641;33,94783;26,36401;66,95658;80,24902;31,32355;22,80544;38,39613;15,07713;54,54706;48,48017;33,92016;67,22114;18,91851;26,39169;48,06905;58,95317
"2010-10-19";41,70407;37,03722;62,29222;70,09274;20,66167;71,26399;39,89589;31,9996;13,76802;147,67213;27,35353;126,39003;16,46413;54,75329;33,4946;26,5134;66,67081;79,25553;30,72619;22,1695;37,95885;14,72985;54,40068;47,90982;33,03122;66,36465;18,72295;26,04348;47,67563;57,92141
"2010-10-20";41,84421;37,43293;64,37614;71,67216;21,04846;72,32275;40,85034;32,35473;13,75089;150,38588;27,64137;127,34234;16,83267;55,02148;33,85896;26,86932;67,03452;80,07896;31,12163;22,35498;38,19865;14,95855;54,98375;48,69405;34,36931;66,64413;19,19857;26,43218;47,80975;58,71303
"2010-10-21";41,7081;37,94171;64,50244;70,78389;20,92253;72,52073;40,89372;32,4108;13,79372;150,1032;28,61282;128,03824;16,93552;55,35888;33,50349;27,00993;67,92647;81,0456;31,21417;22,45214;38,60772;14,93314;55,10522;48,99706;34,14473;67,59079;19,12131;26,33501;48,31047;58,98875
"2010-10-22";41,43187;36,7734;64,28593;70,28143;21,12042;72,77897;40,63342;32,68183;13,75945;148,6521;28,31599;127,89173;17,00408;55,20315;33,50349;27,07144;68,02172;80,94715;31,21417;22,41681;38,51838;14,82302;55,00978;49,104;34,86524;67,56374;19,14304;25,98679;48,3373;59,00654
"2010-10-25";41,61647;37,02779;64,64678;70,92745;21,23735;73,05441;41,3883;33,13977;13,75945;148,30345;28,24403;128,04739;17,0298;55,35022;32,94361;26,8078;68,15161;81,35886;31,48341;22,24899;38,57951;14,92467;55,13126;49,54068;35,14596;67,62685;19,46656;26,19734;48,23894;58,88202
"2010-10-26";41,51002;37,78154;64,32201;70,56855;21,04846;73,29543;40,97181;33,60705;13,84513;149,15149;28,14509;128,8074;17,1755;55,2291;33,05915;26,90886;68,20358;80,974;31,18893;22,8761;38,47136;14,81455;54,54124;49,04161;35,15532;67,32031;19,3217;26,31881;48,78437;59,17554
"2010-10-27";41,48038;38,32801;63,92508;70,18273;20,94951;72,57237;40,74621;33,56967;13,80229;150,90411;27,79428;129,50331;17,30406;54,99552;33,3613;26,88689;67,09514;80,8845;30,67571;23,00858;38,0999;14,63668;54,73213;48,77426;33,62072;67,13098;19,29514;26,32691;48,16741;58,41061
"2010-10-28";41,13137;38,83679;64,29494;69,75205;20,85956;72,68428;40,80695;34,12106;13,77659;153,81573;28,05514;129,01801;17,54403;54,98687;33,33464;26,89568;67,09514;76,1408;31,07956;23,21173;38,13752;14,88232;54,82757;48,78317;33,92016;67,34736;18,45738;26,24593;48,35518;58,89981
"2010-10-29";40,55733;39,06291;63,7266;70,52368;20,56273;71,10044;41,02387;33,76593;13,72518;151,82755;27,79428;131,49033;17,18406;55,14259;33,44128;26,94401;67,34626;75,38002;30,54951;23,5562;38,29269;14,75526;55,15728;49,19312;33,73301;67,41047;18,87023;26,30261;48,43565;59,13996
"2010-11-01";40,98854;39,15713;63,58227;71,12484;20,6167;70,11054;40,69416;33,67247;13,66521;152,24214;27,62338;131,23393;17,62974;55,09933;33,25465;27,11538;67,44152;75,16521;30,49903;23,80351;38,13282;14,92467;55,20067;49,70109;33,78916;67,29327;18,66742;26,23783;48,56083;59,54911
"2010-11-02";41,68655;39,93914;62,95077;71,55552;20,84157;70,7131;41,14534;33,74724;13,65664;153,41998;28,34298;131,71008;17,43261;55,26371;32,84586;27,18129;67,89182;75,89914;30,80191;24,19214;38,43845;14,78067;55,54773;49,47829;34,62196;67,84322;18,933;26,56175;48,99002;60,34072
"2010-11-03";42,15009;39,63764;62,56959;71,67216;21,3273;71,18652;40,83298;33,91546;13,75945;153,24095;28,298;132,01225;17,69002;55,5319;33,52126;27,22084;67,97842;76,34666;30,71778;23,87417;38,47606;14,89926;55,79935;49,82585;34,30381;67,66291;19,07303;26,71562;49,09732;60,45636
"2010-11-04";42,88718;41,20166;64,30309;74,63308;21,77706;73,28683;41,96096;34,60704;14,14499;156,78386;28,72976;134,4113;18,11326;56,02501;35,36973;27,44054;68,56728;77,90402;30,83557;23,97132;39,21897;14,87358;56,39804;51,01112;34,43481;68,73578;19,31204;27,14482;49,49968;61,71049
"2010-11-05";42,73357;41,52201;64,68428;74,95609;21,82203;73,1491;41,80478;34,76591;14,33348;161,19368;28,71177;134,53035;18,34648;55,92985;36,38283;27,49766;68,6712;77,27749;30,03628;23,71519;39,54811;14,70243;56,39804;51,18936;34,49095;69,19558;19,26617;27,07193;49,35662;62,26196
"2010-11-08";42,93434;41,36184;63,72223;74,57925;21,93897;72,99416;41,96964;34,63508;14,31634;159,43164;28,32499;134,70511;18,33784;55,65302;36,0007;27,44493;68,67986;76,84788;29,96897;23,67985;39,31301;14,59117;56,18113;50,42294;34,73424;69,08739;19,00301;26,86138;49,09732;62,54658
"2010-11-09";42,59208;40,85306;62,85094;73,49358;21,90299;71,92679;41,31021;34,44816;14,23924;156,93463;28,307;134,41078;18,27738;55,63571;35,4586;27,52402;68,498;76,34666;29,4894;23,80351;39,12023;14,53983;56,23318;50,42294;34,60324;69,14149;18,90886;26,73181;49,2225;63,21787
"2010-11-10";42,85484;41,0415;60,87238;73,98706;22,02892;73,31264;41,30145;34,56966;14,17926;157,56595;28,49589;134,78787;18,17373;55,32427;36,09845;27,48448;68,84439;77,19694;29,41368;23,79468;39,43996;14,4029;56,02495;50,58335;34,77167;68,65464;19,14304;26,60224;48,73966;63,6654
"2010-11-11";42,66888;40,84364;59,32948;73,96912;18,45788;74,10456;41,30145;33,57901;14,00791;158,02766;28,51388;133,75775;18,32057;55,29831;35,56524;27,59433;69,01758;77,4207;29,62402;23,56503;39,34122;14,53127;55,84274;50,27144;35,06175;67,96944;19,12614;26,42409;48,58765;64,29195
"2010-11-12";41,50734;40,23122;57,26015;72,71297;18,12506;73,54506;40,71506;35,27993;13,92224;156,2562;28,28001;132,20341;18,59698;55,08203;35,20088;27,64705;68,28151;77,18799;29,20334;23,2029;38,84752;14,42002;55,81671;50,18233;34,31316;67,50964;18,57568;26,3674;48,39989;63,54009
"2010-11-15";41,37393;40,23122;57,73211;73,41283;17,94516;73,04581;40,53126;34,81264;13,8794;157,56595;28,23503;132,11143;18,39831;55,48864;35,61856;27,66463;68,47202;77,15218;29,06031;23,14107;38,46196;14,33444;55,782;50,60118;33,19029;67,89732;18,43565;26,53746;48,23894;63,08362
"2010-11-16";40,63954;39,50574;56,9788;72,11182;17,48641;71,60468;39,97988;34,50423;13,5881;155,56834;28,52287;130,82381;18,19964;54,62352;35,20088;27,27796;67,04317;75,39791;28,69011;22,93668;37,8554;14,20607;55,05317;48,77426;32,75985;66,86052;18,10489;26,06777;48,51612;61,70523
"2010-11-17";40,49265;39,0158;56,72467;72,82961;17,45942;71,58732;39,96237;34,78461;13,54527;155,37047;27,73132;130,55707;18,20828;54,55431;34,81874;27,47129;67,86584;75,60957;29,00142;22,7234;38,26918;14,10337;54,89699;49,34462;33,05929;66,77437;18,3202;26,18924;48,078;61,76788
"2010-11-18";41,56123;39,80724;58,6397;74,57027;17,63933;72,768;40,72381;35,12105;13,74232;157,68845;27,7673;132,77365;18,15645;55,22046;35,24532;28,0513;68,42872;77,05061;29,69133;22,96334;38,77699;14,4029;55,54773;49,71891;33,34001;68,03477;18,61291;26,44028;48,26576;62,93145
"2010-11-19";41,33215;40,27833;57,71395;75,34191;17,63933;72,87218;41,22268;34,58834;13,89653;157,0477;28,08212;133,40826;18,26011;55,22046;35,02314;28,26221;68,96562;76,56426;29,72498;22,83004;40,34743;14,37723;55,57376;49,45156;33,68623;68,28867;18,63952;26,39169;48,63236;63,13732
"2010-11-22";42,22554;39,77897;58,11329;75,36883;17,59435;72,44678;40,96012;34,53228;13,73375;151,75217;27,96519;133,72098;18,35512;55,03878;34,22332;28,24024;68,8617;76,46519;29,94373;22,86559;40,39916;14,23174;55,14861;49,04161;34,11666;68,10732;18,25488;26,31881;48,62342;62,82405
"2010-11-23";41,60166;39,52458;57,72303;74,1396;17,27053;70,97093;40,3037;33,75658;13,50243;148,67094;27,80328;131,68834;18,21692;54,38994;33,44128;27,95463;68,42007;75,28533;29,28748;22,3235;40,08883;14,1804;54,32433;48,39105;33,73301;67,26402;18,05893;26,22973;47,98858;61,74103
"2010-11-24";42,41959;40,51387;59,36578;75,98793;17,5044;71,99535;41,18768;34,45751;13,65664;151,00777;28,02815;134,10727;18,47605;54,75329;33,91228;28,38964;68,82707;76,24903;29,57354;22,54566;40,68598;14,28309;54,31565;49,11291;33,85466;68,99595;18,34197;26,19734;48,29259;62,54658
"2010-11-26";42,44654;39,82608;58,81215;75,48547;17,53139;71,23138;40,53126;34,29863;13,5367;149,08554;27,88423;132,35056;18,43286;54,36064;33,32575;28,16994;68,01306;76,01486;29,27065;22,43902;40,41796;14,11193;53,90785;48,45343;33,57394;68,26147;18,25972;26,08397;48,05117;61,9648
"2010-11-29";42,69852;40,82479;58,4128;75,07273;17,48641;70,91885;41,06514;34,03695;13,68235;150,08435;27,60539;131,42163;18,42422;54,02034;33,69011;28,04606;68,30106;75,85275;29,18651;22,49234;40,04181;14,17184;53,90785;48,28411;34,2383;67,82623;17,94765;25,83292;48,14952;62,16171
"2010-11-30";41,92775;40,72115;57,87732;75,90717;17,23455;70,29379;41,12641;34,12106;13,5624;147,44963;27,38421;130,1064;18,27738;53,70621;33,23689;27,94872;68,33598;75,63659;29,00142;22,44791;40,4979;13,94933;52,98813;48,11479;34,17281;68,2524;17,86539;25,922;48,36412;62,26016
"2010-12-01";42,63519;41,73871;59,64713;78,46432;17,37847;71,79567;42,3167;34,69115;13,96507;149,63106;28,65326;132,81964;18,55379;54,46534;33,9034;28,62565;69,19999;77,50094;29,49782;23,14108;41,20789;14,29165;53,92521;48,91685;35,24889;70,96364;18,19682;26,19734;48,90955;63,84441
"2010-12-02";42,87101;42,37939;60,43673;79,51411;17,28852;73,35834;42,56176;34,89676;14,29064;153,45564;30,23957;133,52782;18,74382;54,62241;34,93428;28,71414;69,27853;77,91524;29,63243;23,89645;41,44383;14,28309;54,10741;49,11291;35,60447;71,36261;18,62743;26,51317;48,95425;63,97868
"2010-12-03";42,77533;42,28518;60,39136;80,19601;17,15359;73,69691;43,09565;35,1304;14,37632;153,27621;30,34835;133,71178;18,73518;54,58751;35,20088;28,53716;69,61018;78,30251;29,69974;24,01198;41,30227;14,30876;54,08139;48,89011;35,50589;71,39889;18,7121;26,64274;48,83801;63,71911
"2010-12-06";43,14051;42,39824;60,43673;80,03451;17,47742;73,749;42,82433;35,10236;14,30778;153,59729;30,22144;133,35309;18,74382;54,27338;35,4586;28,31152;69,45309;78,24847;29,65767;23,85201;41,39664;14,38578;53,84712;49,0327;35,00832;71,09966;18,94433;26,63464;48,72178;63,82651
"2010-12-07";42,87909;42,19096;60,11001;81,06635;17,44143;74,92101;42,85058;34,88741;14,5905;152,59628;30,4118;132,46094;18,64017;54,36937;34,88095;28,37789;70,11637;75,82573;29,75863;23,87868;41,14183;14,35155;53,92521;48,87229;34,52014;71,21754;18,5984;26,68323;49,25826;63,96077
"2010-12-08";43,25639;42,99181;59,15703;80,41136;17,40546;74,7821;42,78057;34,55097;14,59907;156,89305;30,8469;133,34387;18,84747;54,49152;35,77853;28,48849;68,71998;76,26704;29,78388;24,1986;41,20317;14,30876;54,34168;49,39259;34,58586;70,44678;18,85483;26,70752;48,99123;64,30984
"2010-12-09";43,08796;43,16141;58,6397;80,45621;17,72028;75,22485;42,29045;34,71158;14,67618;157,18579;31,10977;132,71846;18,83883;54,15123;36,26731;28,68317;67,73378;75,75368;30,01104;24,0653;41,27396;14,34299;54,54992;49,00685;34,40749;70,39237;19,14029;27,17721;48,85637;64,4441
"2010-12-10";43,19576;43,58539;58,23129;80,69848;17,72028;75,55475;42,55301;34,636;15,18166;159,09337;31,18229;133,19673;18,92521;54,02034;36,81829;28,60353;67,69014;75,94281;30,28028;24,29635;41,42967;14,5655;54,83625;49,14141;34,42626;71,09058;19,40155;27,56592;48,80242;64,60521
"2010-12-13";43,34534;43,68903;57,89547;82,21482;17,61234;76,71806;42,5005;35,08005;15,09599;160,04715;31,32733;132,70006;18,57106;53,97671;36,88939;28,69201;67,29741;76,82545;30,69693;24,21637;42,10444;14,71098;54,82757;49,59892;34,64219;70,86389;19,56847;27,6226;48,73949;64,76632
"2010-12-14";43,15937;43,52886;58,53079;82,62756;17,57636;76,72674;42,99937;35,18398;15,15596;158,01682;31,47236;134,11647;18,54515;54,77074;36,24953;28,2717;67,29741;77,3118;31,07958;24,54518;42,12803;14,64252;55,13993;49,64377;34,26666;71,49863;19,508;28,0761;48,95527;64,60521
"2010-12-15";43,1688;43,45348;58,30389;83,55173;17,5134;76,40553;43,09565;34,90999;14,98461;156,01482;31,53581;133,10475;18,38103;54,59623;35,73409;28,64335;67,18395;77,28477;31,17312;24,74957;41,79773;14,61685;55,21802;49,47333;33,28091;71,5893;18,61291;28,04371;48,75747;64,30984
"2010-12-16";43,28874;41,9931;58,44911;83,6235;17,76526;77,31708;43,27944;34,96667;15,2245;155,30656;31,83494;132,94839;18,39831;54,4479;35,55635;28,90881;66,94831;77,81616;31,32618;24,87399;42,10444;14,73666;55,96421;49,66171;33,43112;71,65278;16,25424;28,14898;49,1171;64,64101
"2010-12-17";43,2025;41,46548;59,02089;83,07618;17,58536;76,82224;43,63828;35,00446;15,16453;154,90993;31,81681;133,36227;18,53651;54,57005;35,2542;29,06808;67,03558;77,78915;31,02006;24,79401;42,49137;14,57406;56,23318;49,50024;32,90538;71,45329;16,18409;28,0518;48,9193;64,59626
"2010-12-20";43,41809;40,04278;57,42352;83,71323;17,64832;77,09137;43,51575;35,01392;15,16453;156,80806;31,90746;132,91161;18,33784;54,52643;35,50304;28,89554;67,13158;78,66277;31,03707;24,71403;42,59517;14,69387;56,37201;49,74245;33,02743;71,54397;16,44777;28,13279;48,34389;64,64101
"2010-12-21";43,68625;40,73058;58,25851;84,90657;17,56737;77,46467;43,73455;35,26901;15,33588;158,86673;31,79869;134,04289;18,22556;54,39554;36,43616;28,97517;67,07922;77,93324;30,76496;24,94508;43,55306;14,87358;56,28525;50,11921;33,16825;71,95201;16,46229;28,29474;48,236;65,08855
"2010-12-22";43,81561;40,33486;58,6397;84,85274;17,59435;78,06369;43,58577;35,85478;15,59493;160,16048;31,88933;134,23602;18,04416;54,11632;37,46703;29,01942;67,21014;78,10437;30,79897;25,05173;41,02858;15,02762;56,35466;50,10127;33,64705;72,10616;16,58325;28,4891;47,93031;65,16015
"2010-12-23";43,6054;40,29717;59,04811;84,74506;17,71129;78,72348;43,55951;35,61858;15,57766;158,2718;31,80775;134,18085;18,00097;54,31701;37,39594;29,015;67,1665;77,87921;30,8585;25,14948;40,60391;15,07041;56,60628;49,76936;33,58133;72,08803;16,62679;28,69965;48,19104;65,51817
"2010-12-27";43,75093;40,56098;58,76676;84,40411;18,13406;78,23732;43,43698;35,41072;15,70719;160,37767;31,94372;133,67499;18,00097;54,03779;37,92026;28,78935;66,70394;78,36556;30,80748;24,94508;40,5001;14,96772;56,11171;50,04745;33,3654;71,87947;17,12997;28,74824;48,16407;65,34811
"2010-12-28";43,85738;40,31601;58,8666;84,06316;18,30496;79,16624;43,60327;35,29735;15,81944;159,7733;31,80775;134,0153;18,03552;54,1425;37,86694;28,91766;66,70394;78,12238;30,78197;24,89176;40,73603;15,0533;56,1898;49,93083;33,53439;71,89761;17,11062;28,84542;48,31692;65,71508
"2010-12-29";43,83313;40,38197;59,03904;84,14391;18,21501;79,3225;43,77831;35,5241;15,77627;158,30013;31,62646;134,76028;18,08735;54,2123;37,64477;28,95748;67,19267;78,1404;30,79047;24,85621;40,23585;15,06186;55,87745;49,86803;33,71276;71,72532;17,07917;28,81303;48,62261;65,67033
"2010-12-30";43,61348;40,0522;59,00274;84,22466;18,19702;79,52217;43,48949;35,41072;15,70719;158,30957;31,59926;134,89824;18,15645;54,04651;37,52924;28,9796;66,99195;77,94225;30,6204;24,74957;40,46707;14,96772;55,77332;49,82318;33,74092;71,49863;17,00418;28,79683;48,61362;65,66138
"2010-12-31";43,46526;40,4385;59,22964;84,03624;18,19702;79,21832;43,65578;35,43907;15,79354;158,80063;31,78056;134,98102;18,16509;53,96798;37,69809;29,09906;66,99195;77,7261;30,64592;24,80289;40,30663;14,98484;55,81671;49,97568;33,90053;71,38075;17,02595;28,97499;48,48774;65,44657
"2011-01-03";44,40986;40,89075;60,2643;84,47589;18,43089;79,81734;43,78706;35,73195;15,7849;163,41846;32,00717;135,64323;18,00961;54,81437;38,72897;28,85572;66,8523;78,16742;30,64592;24,8651;40,62278;15,13032;56,19848;50,07436;34,85812;71,62558;17,05982;29,50136;49,05417;66,7265
"2011-01-04";44,64163;41,40895;60,7544;84,0811;18,45788;79,52217;43,66454;36,83736;16,06986;163,44679;31,42703;135,79039;18,26874;55,27683;39,28948;28,25843;64,85371;78,05933;30,90952;24,96286;39,62243;15,39561;56,35466;49,85009;35,17731;71,74346;17,07917;30,09252;49,24298;67,03976
"2011-01-05";45,00681;42,61044;61,2445;84,80787;18,68276;79,38327;43,95336;37,7538;16,09576;164,31558;31,32733;135,24774;18,08735;55,24193;39,76992;28,0903;65,15918;78,05933;31,08809;24,88288;39,88195;15,49831;56,22451;49,55406;35,28997;71,84321;17,43962;30,50553;48,9193;66,86076
"2011-01-06";44,97042;42,31716;62,44252;83,92857;18,84467;78,73216;43,74331;37,46092;16,02668;162,62521;31,20042;136,72853;17,94051;55,15467;39,57419;27,88678;64,76644;77,58199;31,51325;25,61159;39,52334;15,55821;56,12907;48,79155;36,02224;71,77066;17,70089;29,72447;48,51471;67,29038
"2011-01-07";45,29248;41,96712;62,96893;84,09905;18,86266;79,16624;43,55075;37,27196;15,91443;161,18982;31,16416;136,05711;17,8455;54,62241;38,82683;27,83811;64,90609;77,66306;31,75985;25,41608;39,41481;15,69514;55,96421;47,84066;36,09735;71,70719;17,65009;29,47834;48,62261;67,65736
"2011-01-10";46,14545;42,06173;62,70572;83,79398;18,70075;78,48908;42,91185;37,3192;15,98351;160,31157;31,17323;135,79039;17,87141;54,23848;38,6133;27,90005;64,19916;78,49165;31,6323;25,07838;39,7168;15,62668;55,84274;48,30713;36,09735;71,14499;17,37189;29,47013;48,30793;67,24563
"2011-01-11";46,0363;42,61044;62,58774;84,29644;18,7817;79,72185;42,85934;37,22472;16,08713;159,93384;31,59926;135,45929;18,18237;54,33446;38,79124;27,73635;64,4959;79,02303;31,41972;24,98063;39,64602;15,59244;55,56509;48,35199;36,6888;71,5621;17,38882;29,01069;48,81142;67,74686
"2011-01-12";46,41092;42,5726;63,66778;83,88371;18,99758;80,26009;42,97311;37,00742;16,12167;162,11526;31,57207;137,13321;18,39831;54,53515;39,77882;27,89121;64,23407;79,85163;31,58978;25,37165;39,50919;15,72081;56,37201;48,97097;36,48226;72,02456;17,56542;29,10094;49,3149;68,54346
"2011-01-13";46,5807;42,62936;63,37735;84,46692;18,9616;80,0257;43,22693;37,09245;16,06123;162,02084;31,97091;136,87569;18,38967;54,8929;39,5475;28,05048;63,42242;79,29323;29,49797;25,05173;38,9571;15,59244;56,81452;49,04273;37,17698;72,08803;17,20981;29,37168;49,26096;68,65982
"2011-01-14";46,95801;43,75517;63,59517;84,35028;19,07854;80,59;43,58577;37,1208;16,2512;165,25993;32,53292;137,96098;18,20828;54,57878;39,95676;27,93102;64,63553;79,34727;29,10682;25,14948;39,66962;15,69514;56,8579;49,00685;38,27539;71,70719;17,20497;29,09273;49,27894;69,67123
"2011-01-18";45,90291;43,8687;65,7734;86,74818;19,08753;81,04143;43,49825;37,21527;16,06123;164,95773;32,65076;138,55881;18,20828;54,18612;39,81441;28,08588;65,17664;79,38329;28,8007;25,4694;39,6649;15,72937;56,83187;49,04273;38,37866;72,1515;17,22674;28,19025;49,57564;70,44994
