"";"leto";"mesec";"dan";"AXLL";"SM";"STRZA";"CNL";"RVBD";"BRKR";"MSG";"GSPC"
"130";"2010";"07";"09";-0,00108012743710131;0,169052973338438;0,239276744637907;0,153476611276093;0,0847279179722729;-0,00527088278524628;0,0454093032013886;0,995049504950495
"131";"2010";"07";"12";-0,0059713016151031;0,150308603321796;0,232487735967632;0,148911212766765;0,0864318052364822;-0,0140288721674912;0,0445415626108822;1,00124378109453
"132";"2010";"07";"13";0,00671020945825852;0,144486642621189;0,227001159178131;0,137813276567176;0,0852405002035867;0,00605078641681606;0,0459470064567138;1,0167701863354
"133";"2010";"07";"14";-0,00645634211000625;0,136389449771359;0,232647201666609;0,136942810121486;0,0865024767261657;-0,00815471165011934;0,0605310834579395;0,998167379352474
"134";"2010";"07";"15";-0,0134949270324615;0,122957850454472;0,218277912267121;0,123364238204209;0,0693142698816701;-0,0318794464617973;0,0463388245215646;1,01468788249694
"135";"2010";"07";"16";-0,0508928463722184;0,0809704749732131;0,183460885084878;0,0845493403827436;0,0557072432515247;-0,0478451340101622;0,0239566537985609;1,02593486127865
"136";"2010";"07";"19";-0,0756018574676615;0,0884680679914163;0,184223068286931;0,0882458535408591;0,0648016944491056;-0,0609363757457962;0,0370327977997672;1,0082304526749
"137";"2010";"07";"20";-0,0807019399946168;0,0962747860305645;0,192075585463309;0,0939861827799692;0,0769088497105448;-0,0459130076424222;0,0432768935484815;1,00758017492711
"138";"2010";"07";"21";-0,0745649706487296;0,0979399395457184;0,184217587662641;0,0940232500122797;0,0758989541252886;-0,0473820803533149;0,0378110005587301;1,00289351851852
"139";"2010";"07";"22";-0,0418168088105553;0,105536056895872;0,187336486961934;0,0954820359814485;0,0852177479981893;-0,0399341639296916;0,0408267091313206;1,01500288517023
"140";"2010";"07";"23";-0,033148734690139;0,100786917197638;0,187648145225308;0,0912161753851154;0,125344260402713;-0,0602086107247361;0,0329297324671012;1,00966458214895
"141";"2010";"07";"26";-0,00705464359275119;0,094279798703421;0,183515188765767;0,0982945204781848;0,130624678611636;-0,05940506800283;0,00630495890166193;1,00788288288288
"142";"2010";"07";"27";-0,00445933198512161;0,102725116165861;0,185330342236346;0,116312194766297;0,139241449426806;-0,0411487504981677;0,00935442011257104;0,98268156424581
"143";"2010";"07";"28";0,0167952497958409;0,119321013932714;0,18005748781865;0,113326688344529;0,14014396902178;0,014594242119144;0,0154266059168723;0,993746446844798
"144";"2010";"07";"29";0,00731827786892375;0,117144894145769;0,180415398820166;0,0970524011594964;0,129750155985326;0,0161837563806703;0,00952751753127296;1,00972540045767
"145";"2010";"07";"30";0,0050375777983465;0,110668483375856;0,191131261657761;0,0999233894596297;0,134777904788654;0,0234346113784768;0,000209377250134192;0,990368271954674
"146";"2010";"08";"02";0,0151064849652022;0,122804024232878;0,179199292496683;0,116863229408457;0,14313147281065;0,0121546984668023;0,00231760743505301;1
"147";"2010";"08";"03";0,00118725776924089;0,101316345215751;0,171182994803914;0,117464351705202;0,132871781727215;0,0122035834396949;-0,0145360214387798;1,00514874141876
"148";"2010";"08";"04";-0,0164547783960802;0,113857963627886;0,169665479004219;0,117539728755939;0,130288982646729;0,0096157244835764;-0,0236774143384806;1,00967558338076
"149";"2010";"08";"05";-0,0393546240881768;0,0977781433452749;0,16033862498774;0,0858865336520123;0,117348385674976;-0,00408988989451418;-0,0357161188606238;1,0163472378805
"150";"2010";"08";"06";-0,0497810061395585;0,0917151399315316;0,156281598986802;0,0909852654792878;0,111406827283419;-0,00263673706195493;-0,0117328807839982;0,997781475318913
"151";"2010";"08";"09";-0,00848325577810301;0,0826672333655669;0,164874517209814;0,0933461495561963;0,119070385507585;-0,00200053389525943;-0,00676728125202326;1,00500277932185
"152";"2010";"08";"10";-0,0227837289812616;0,0559250069394924;0,15010588167458;0,088009012149218;0,109534102970729;-0,00376491558376836;-0,0074155505259926;1,00276548672566
"153";"2010";"08";"11";-0,0523047368519644;0,0353432855821996;0,138177058175318;0,0724194730702708;0,0828727229362501;-0,0163506418338024;-0,00913146345498153;0,987313844456702
"154";"2010";"08";"12";-0,0723752317290348;0,0225640934249704;0,152138408126148;0,0681671705079247;0,0775915195603353;-0,0124823358349814;0,00677075795639898;0,992178770949721
"155";"2010";"08";"13";-0,0720920942963884;0,0403958675444798;0,138806554367905;0,0917757793742034;0,0904731098678834;0,001004184027506;0,0168720354611474;0,994932432432432
"156";"2010";"08";"16";-0,0633145924964287;0,0366722238955489;0,111610226764066;0,102165194819965;0,101185038956738;0,0169380979772372;0,00505397855339873;0,998868138087153
"157";"2010";"08";"17";-0,0286743657964327;0,0305873631983147;0,101102969384171;0,102760388363146;0,101750833284756;0,00513915476951112;-0,00387538331801189;1,01869688385269
"158";"2010";"08";"18";-0,0484701350754784;0,0191534952907133;0,112007079425361;0,0842799104160383;0,101496502149034;-0,0142080892741502;-0,0188080103265756;1,00778642936596
"159";"2010";"08";"19";-0,0626991163968064;0,0195228021138961;0,0905023082205554;0,078716085915774;0,0965504537339473;-0,0103639905260471;-0,0149585445256547;0,997792494481236
"160";"2010";"08";"20";-0,0771469986913666;0,00437175711811117;0,0650356974821565;0,0735456034865792;0,0953241377657072;-0,0323152056214405;-0,0199068926436874;1,00387168141593
"161";"2010";"08";"23";-0,0712868058120415;-0,00124282366879273;0,0545943282668601;0,0794590810878406;0,105385227047517;-0,0287962649264256;-0,0162718829581826;0,985123966942149
"162";"2010";"08";"24";-0,0865191023603386;-0,0127338624024664;0,0360678370044373;0,0555880046390747;0,111568930308227;-0,0583324766578947;-0,0401948276149455;0,99496644295302
"163";"2010";"08";"25";-0,082038247499298;-0,0105894508001982;0,028553822503902;0,046597586599374;0,110281118015129;-0,066807556975816;-0,0523694983484554;1,00562113546936
"164";"2010";"08";"26";-0,0865603655882261;-0,0220171159307008;0,00712336211863033;0,0312543900518295;0,09260367724251;-0,0837711314826527;-0,0661968674321831;1,00503074343208
"165";"2010";"08";"27";-0,0690180083932021;-0,00835928834322642;0,0215770045136167;0,044656757511091;0,120183535851373;-0,07149889614507;-0,0548856741266866;1,00222469410456
"166";"2010";"08";"30";-0,0854281789815526;-0,0136200978823446;0,00963227781456135;0,0231477297950864;0,10664389546826;-0,0747579883474216;-0,0509989222341282;0,997225305216426
"167";"2010";"08";"31";-0,0857507470897611;-0,0234864366668269;0,0181465374986867;0,0249262003605407;0,0787798775619369;-0,087876854950535;-0,0485444636879733;0,993878686700056
"168";"2010";"09";"01";-0,0796271796294117;-0,0221353918839917;0,0267293019803072;0,0275921609713751;0,0812213851474594;-0,0831486730100613;-0,0605303401411248;1,00391937290034
"169";"2010";"09";"02";-0,0565013714662393;-0,00763421820640033;0,05236182983403;0,0429106532555824;0,0885168656802778;-0,0693283340822487;-0,0547787096560602;0,99888455103179
"170";"2010";"09";"03";-0,0403953136046689;-0,0011609893427834;0,0545763553846952;0,0510042074898141;0,112208160736694;-0,0479593066928132;-0,0347586768578682;1,00446677833612
"171";"2010";"09";"07";-0,0551204826370897;-0,0110005787873014;0,0370335737017305;0,0445212892178053;0,0973795701864282;-0,0537495791162003;-0,041516385929314;1,00333518621456
"172";"2010";"09";"08";-0,0571242143525112;-0,0231671773803994;0,022115147258419;0,00682773155712691;0,0941638995976709;-0,0631879588837475;-0,0523110397222611;1,00664819944598
