"";"AAPL";"AXP";"BA";"CAT";"CSCO";"CVX";"DD";"DIS";"GE";"GS";"HD";"IBM";"INTC";"JNJ";"JPM";"KO";"MCD";"MMM";"MRK";"MSFT";"NKE";"PFE";"PG";"TRV";"UNH";"UTX";"V";"VZ";"WMT";"XOM";"GSPC"
"2014-02-28";-0,115034108843817;0,0431019375471845;-0,177086410564588;0,0836800694200527;-0,193563887508303;-0,113504540070203;0,0944391968405818;0,142567636048759;-0,204267968783531;-0,224708021482018;-0,0142664264568807;-0,0813511223068128;-0,270813158365115;-0,123458200342283;-0,180931843301913;-0,159897948185338;-0,0616070416777676;-0,0999044408633653;0,199313769439216;0,0883503738114137;0,0649904785124727;0,0558187693563971;-0,12808835181563;-0,229406635049069;0,038627021632597;0,0417641415176629;-0,00765303897039148;-0,077093727288933;-0,202646258479264;-0,104012816678011;0
"2014-03-03";-0,0955531625932965;0,027046833841416;-0,177062515755298;0,0696591535246759;-0,216578046438804;-0,1101088279986;0,0596956573672276;0,112773945916264;-0,217411296085274;-0,197694318956557;-0,0149252281490845;-0,106888425375904;-0,278303411193434;-0,129004805401899;-0,179605506706182;-0,155216673633308;-0,121179616444789;-0,133605470235811;0,173653532602517;0,0466472857988549;0,0627322657258082;0,0524699252301101;-0,156286694808764;-0,222325172466176;0,113871905075968;0,038600643784263;-0,0254226494576371;-0,0989247771418502;-0,182269077809609;-0,124211198483081;0
"2014-03-04";-0,0274511378257078;0,0296161912179696;-0,134776760545789;0,114231276002833;-0,146938308681879;-0,0878966337784768;0,12854455842133;0,183982916511785;-0,0841810350901713;-0,119423571974511;0,0471664955219013;-0,0659269646575091;-0,169737851760186;-0,0536633580110118;-0,0594289702198222;-0,0896207667090853;0,00608238672126825;-0,0884131614663844;0,265905383857516;0,147901739424452;0,180168345868225;0,130544644538266;-0,058228607172046;-0,12167086099863;0,174486668032073;0,081936812056956;-0,0807947134539346;-0,0379897630025516;-0,0749229568344547;-0,0760335127513854;0
"2014-03-05";-0,0572431884115327;0,0213167209180199;-0,175881778388712;0,114601045592453;-0,160035689754879;-0,142644457238278;0,133466325513253;0,195559079157713;-0,0346131013889753;-0,0321815719139733;0,0610786098825803;-0,0344962659406048;-0,16078113728005;-0,0531382833893408;-0,0244077148391079;-0,145764102488001;-0,0121505468008284;-0,0651865152711791;0,255352253915545;0,135319536750679;0,114135393862827;0,11782633081818;-0,105045933999367;-0,0633005250909246;0,141490732105489;0,0501834292268514;-0,112149572782336;-0,0379941518960742;-0,0830809646635892;-0,133521673573469;0
"2014-03-06";-0,0674054299603196;0,0474332911274015;-0,211596378463178;0,168816309574972;-0,162282988597904;-0,127915646925576;0,180275493038889;0,187198467623985;0,0283301413126182;-0,0237110182907253;0,0585435332986547;0,106636813818901;-0,0949869762450199;-0,0465304999924816;0,0428285257297077;-0,128716865333183;0,0374273458039563;-0,0458997243693251;0,316913623413869;0,162330737255828;0,155210340043308;0,0966696382872397;-0,0737680685555197;-0,0135085790298673;0,12629632921348;0,0362965365378128;-0,106930828733521;-0,00924869436296166;-0,0496283817416832;-0,112969155716232;0
"2014-03-07";-0,0939489548418556;0,100385077418619;-0,189261836848288;0,175809187847294;-0,155367383902315;-0,0916544677635662;0,221151772527662;0,162872920621992;0,0234474494392098;0,0315952798379304;0,0473735293553251;0,076856819885076;-0,0866128900226656;0,00329745334941717;0,109870697461013;-0,0915934104615847;-0,0146651241445348;-0,0252189548718783;0,297535075014405;0,120750915351228;0,211429561746773;0,103318667689469;-0,0364436531986976;0,0130241005769137;0,112517883659632;0,069297324375995;-0,0532202493783776;-0,0674084243535486;-0,0407067799356158;-0,0660149346998507;0
"2014-03-10";-0,0508291605525583;0,183684631091776;-0,149034152614116;0,250240369474551;-0,100588533446536;-0,00800956817769134;0,365480805051275;0,231660409200115;0,129982564248086;0,0827115135652765;0,0887518310877117;0,144865844606263;0,00909832140943356;0,104535981893644;0,200417923070328;-0,0391139943622049;0,0400365745784503;0,0735703007024577;0,279714015901881;0,0751089694676178;0,253431212618051;0,205657505453526;-0,0566793515918112;0,101000651297839;0,207477791513384;0,168853798755197;0,0372550989761757;-0,0501294363717377;-0,00588406830306765;0,0181571286222789;0
"2014-03-11";-0,0524202386790294;0,206032882803198;-0,184067274756635;0,159235154783197;-0,0924341679881951;-0,052806173489289;0,258756378218452;0,215261301813012;0,091914540596384;0,0660820926770201;0,0740038152262565;0,191163377834807;-0,00364287846798524;0,124895906351456;0,132275757899939;-0,0260842907647088;0,167127433085901;0,0718134477129754;0,200955935308062;0,15041929220363;0,230129077312143;0,249438691215008;-0,0158745199880564;0,0450670638175934;0,195081497910181;0,0365372338506296;0,121304366963374;-0,0773753648177589;0,0218655421552783;-0,0328672994662604;0
"2014-03-12";0,210487012550091;0,1844354274892;-0,187413769264054;0,138514460843148;-0,00418814479719936;-0,0159941351470951;0,336729878448471;0,218199427993889;0,0488367730849605;0,0544419727675706;0,0793581406372936;0,233745621074686;-0,00413287276789314;0,143847540672981;0,102142932655865;-0,0208979132214367;0,181482457943349;0,0715581605902745;0,206266531011867;0,167662602852596;0,223277369073212;0,160054490181983;-0,0108284367143863;0,0209879879135483;0,21236268918827;0,0594183157134397;0,0637130185329864;-0,0631233513979143;0,0472269061198252;-0,0320236125388916;0
"2014-03-13";0,178206227245294;0,120344619882701;-0,165672407483196;0,138955879045761;-0,0631715526310229;-0,0522937223459871;0,219803440359504;0,2084215054525;-0,00812605919463602;0,0192202260226256;0,0579124000971146;0,139185671914155;-0,0361519373214014;0,139533321410106;0,0590553119843651;-0,0138506165906131;0,136562717124981;-0,00805352001071061;0,186049943180607;0,078839631529235;0,222485221107703;0,0764011059408281;0,0210857477260011;-0,0177266586528906;0,183034391758987;-0,0356807676063301;0,0148807873191042;-0,123022096773338;0,0124614882372653;-0,058336648946208;0
