"";"AAPL";"AXP";"BA";"CAT";"CSCO";"CVX";"DD";"DIS";"GE";"GS";"HD";"IBM";"INTC";"JNJ";"JPM";"KO";"MCD";"MMM";"MRK";"MSFT";"NKE";"PFE";"PG";"TRV";"UNH";"UTX";"V";"VZ";"WMT";"XOM"
"2014-03-07";74,056707;92,506251;124,740432;93,601189;20,915888;109,91872;65,040625;81,178225;25,22758;171,504599;79,966182;181,578094;23,766988;90,162635;57,471723;36,81645;91,505246;130,157152;54,901574;36,665567;78,303574;31,055612;75,408141;81,596964;75,574456;115,166604;55,869099;44,586403;72,333198;91,572723
"2014-03-10";74,123723;92,348555;123,13921;93,311847;20,877388;110,644629;65,147027;80,941239;25,14069;170,766458;79,607761;180,330042;23,959902;90,288234;57,278215;36,911956;91,217792;129,62336;54,758276;36,588171;77,830564;31,017306;75,552455;81,451133;76,043131;114,640951;55,854238;44,472925;72,187715;92,064378
"2014-03-11";74,845533;91,855767;121,955272;93,398645;20,800385;109,374284;63,850861;80,032787;25,005523;167,203702;79,198568;180,688007;23,853799;90,326881;56,301;37,055208;94,648043;128,604305;54,156431;36,781657;77,653184;31,046034;75,956528;81,256695;75,945491;112,567545;56,270356;44,160869;72,662951;90,627983
"2014-03-12";74,918126;91,560098;120,751927;93,379359;21,002517;110,463155;64,257121;80,35864;24,870359;167,036392;78,487346;180,16557;23,882737;90,43316;56,039765;37,031145;94,580971;128,662549;54,27107;37,023514;77,820708;30,624682;76,235534;81,110863;76,043486;112,733027;56,002854;43,839356;73,254575;90,820785
"2014-03-13";74,086024;89,381974;118,287007;92,212359;20,713757;109,31697;63,560671;78,926841;24,464864;164,06414;76,772633;177,920992;23,699468;89,853462;55,555996;36,549846;93,297027;126,954415;53,712666;36,65589;77,387109;29,80113;76,187434;80,294209;75,465324;109,890611;54,685138;43,527296;72,672652;90,271291
"2014-03-14";73,25393;88,86947;119,470946;92,000176;20,550126;108,982669;63,618706;79,065083;24,242808;162,735495;77,337705;176,28595;23,631949;89,669888;54,956124;36,742363;93,498242;126,003305;53,626017;36,47208;77,180166;29,906467;75,985397;80,36227;74,181595;109,608315;54,682662;43,574581;72,042232;90,107409
"2014-03-17";73,540143;89,943753;121,712662;92,270224;20,704131;109,909166;64,208754;80,368516;24,551756;164,201926;77,532564;179,768897;23,824863;90,751997;55,710805;36,838625;93,517402;128,371389;54,165163;36,810679;77,830564;30,088416;76,812783;81,217806;75,220338;111,37023;55,42821;43,792075;72,430184;90,926828
"2014-03-18";74,190746;90,268987;120,373456;92,983933;20,819634;111,02669;64,615022;80,960985;24,764157;165,432161;77,766387;180,736385;23,94061;90,761661;56,175223;36,963763;93,239532;128,827537;54,261441;38,261823;78,480955;30,576802;76,745437;81,616405;76,435464;111,633053;56,079637;44,160869;72,517469;91,302798
"2014-03-19";74,171196;89,421398;118,62666;92,627078;20,819634;110,033333;63,908896;79,509433;24,406937;165,520734;77,698188;178,704669;24,133525;90,423497;56,40743;36,713486;92,080147;127,362034;53,905219;37,990944;77,998088;30,366124;75,792976;80,887253;78,356149;110,980856;55,438119;43,839356;72,139218;90,358057
"2014-03-20";73,813784;90,367551;120,072622;92,791036;21,012142;110,329435;64,402217;79,795794;24,397282;166,544298;78,029437;181,790943;24,528998;90,935571;58,158674;37,011893;92,559232;128,526662;53,520112;39,01642;78,116337;30,557649;75,350418;80,916426;79,894657;110,747227;54,942738;44,643139;73,109092;91,177477
"2014-03-21";74,395978;90,199997;118,956614;93,929103;20,82926;110,444048;64,789134;79,341568;24,522791;164,310187;78,350949;180,600937;24,27821;92,684329;58,216724;37,002264;91,476502;129,196326;52,62474;38,851955;74,115427;30,816207;74,927099;81,451133;79,708466;111,525975;55,326655;44,359451;73,807403;90,917186
"2014-03-24";75,278327;89,697358;119,77178;93,408292;20,761883;110,654182;64,315157;78,492361;24,532446;163,09964;77,610507;182,129569;24,229982;91,979025;59,087509;36,963763;92,156802;128,516962;51,777506;39,180881;73,770522;30,155449;76,293264;81,528911;79,649672;110,727762;54,677707;44,454012;74,447523;91,235316
"2014-03-25";76,08809;89,529804;120,354043;95,086456;21,503035;111,838567;65,030957;78,551613;24,812432;160,668694;77,425393;188,698805;24,557934;94,085268;58,952054;37,175532;91,898099;130,108623;53,135004;39,026093;72,578133;30,471463;76,783921;81,694183;79,473282;112,139233;54,095633;44,652597;74,55421;91,495607
"2014-03-26";75,360703;88,366831;119,878529;94,324536;21,483784;112,430763;64,334506;77,633285;24,735194;159,172724;76,840832;186,357486;24,480769;93,766438;57,955492;37,165908;91,83102;129,167212;53,934101;38,494007;72,15439;30,816207;76,485678;81,110863;79,904459;111,535711;53,421914;44,454012;73,933491;91,293155
"2014-03-27";75,036799;88,692066;119,567989;94,951432;21,195024;112,392556;64,392542;77,495042;24,918631;159,723867;76,655718;183,658202;24,413249;93,988652;57,974839;37,368053;92,137642;128,924581;53,654898;38,078012;72,252934;30,739596;76,629992;81,169193;79,394885;110,776436;53,444209;45,09704;73,846199;92,777754
"2014-03-28";74,953036;89,155288;120,781039;95,85803;21,49341;113,185332;64,440909;77,998636;24,986214;159,733719;76,694689;184,258039;24,712267;94,143243;58,090947;37,493192;93,17246;130,244496;53,89559;38,987394;72,469733;30,52892;76,735822;81,655294;79,982856;111,759596;52,532705;44,84172;73,720118;94,18523
"2014-03-31";74,936275;88,73149;121,780592;95,838744;21,580038;113,576948;64,905204;79,065083;24,995868;161,259213;77,094137;186,231723;24,895534;94,906515;58,739195;37,214037;93,929415;131,661469;54,656175;39,654923;72,785076;30,758748;77,543969;82,73444;80,34543;113,73566;53,4665;44,983566;74,127463;94,165953
"2014-04-01";75,621781;89,855047;124,420199;96,263103;22,424602;113,662908;65,54362;80,546258;24,976561;163,296475;77,337705;188,176368;25,069157;94,626326;58,700492;36,973388;93,804856;132,505821;54,271068;40,070914;73,307361;30,595955;77,293825;82,044177;80,198437;114,786967;53,179178;45,153779;74,457216;94,214157
"2014-04-02";75,747432;89,321487;124,517234;98,98289;22,317817;113,997209;65,891845;80,645001;25,14069;164,625134;77,89304;187,257257;24,972699;94,906515;58,885485;36,896382;93,507818;131,991444;54,357717;40,003194;73,45518;30,921546;77,091788;82,296951;79,973055;116,685161;53,169272;45,219973;74,854868;94,426236
"2014-04-03";75,222488;89,89457;124,973343;98,905738;22,414894;113,701115;65,785443;80,664754;25,324126;163,463785;77,357195;186,425217;25,474276;94,935499;59,06074;36,646104;93,574897;132,127317;54,117025;39,674268;72,913181;31,026884;77,062927;82,61778;80,600217;116,587812;53,255962;45,503661;75,126432;94,406959
"2014-04-04";74,249382;88,106159;123,614724;98,539237;22,046003;113,471881;65,137352;79,420566;25,12138;160,658858;76,694689;185,53513;25,233134;95,090081;58,233151;36,790495;93,776112;131,855571;54,030376;38,5714;71,779916;30,797054;76,745437;82,831658;79,894657;115,040061;51,445344;45,428012;74,980949;93,857465
"2014-04-07";73,083608;85,56682;121,877635;97,516908;22,181911;112,077354;64,576329;78,136878;24,957251;156,05285;75,145593;188,195722;25,551441;94,578014;57,444505;37,175532;92,952085;130,438598;53,135004;38,50368;69,799174;29,87774;77,438139;82,637221;79,453687;113,093199;50,382753;45,503661;74,980949;93,298329
"2014-04-08";73,079411;85,458132;120,480205;98,75142;22,26928;112,51673;64,605347;78,571359;24,860704;154,084474;75,126111;187,005701;25,956561;94,742261;57,298458;37,445062;93,977327;130,865631;52,990592;38,523029;71,858754;29,561725;78,265532;82,374729;79,042113;112,694089;50,179644;46,096482;75,824742;93,944224
"2014-04-09";74,03996;87,66153;123,129504;99,330097;22,444017;113,758421;65,311465;79,460065;25,053798;155,659181;75,759389;190,246791;26,02408;95,602148;57,707387;37,531696;94,236029;131,836157;54,973886;39,151859;72,489439;29,906467;78,400223;83,434427;79,757466;113,93035;51,405712;45,876565;75,62107;93,828545
"2014-04-10";73,085003;84,341616;119,985278;98,626043;21,987758;111,456512;64,295814;76,537215;24,696575;153,513643;74,804599;189,317996;25,493568;93,273691;55,886689;37,435434;95,270855;130,021279;53,770429;38,078012;71,395593;29,312744;78,015388;82,627497;78,385546;111,516238;49,922048;45,388925;74,573604;93,298329
"2014-04-11";72,544698;83,531399;118,461687;97,844822;21,803313;111,78126;63,928239;76,04349;24,551756;150,305196;73,752384;188,843937;25,252425;93,592528;53,842052;37,18516;95,136712;128,487847;53,837822;37,932897;70,21306;28,594529;77,697906;82,928885;77,366406;110,90298;48,70341;45,00646;74,195354;93,24049
"2014-04-14";72,833692;84,479945;119,606807;99,127561;22,181911;113,37636;64,411884;76,645835;24,822085;152,29326;74,015441;191,340057;25,618961;93,85339;53,511016;37,281419;95,922411;129,225441;53,500856;37,903875;71,326612;28,604106;77,746005;83,123322;77,591796;111,886147;49,788293;45,197693;75,04884;94,339477
